variable_name,variable,value
x1,0.180074567003756,0.2659237231881074
x2,0.180074567003756,-0.10339042940174747
x3,0.180074567003756,0.3890989271987882
x4,0.180074567003756,0.2021004185659016
x5,0.180074567003756,0.039486501645455425
x1,0.283422913535228,0.3918574067339518
x2,0.283422913535228,0.018517577852688673
x3,0.283422913535228,0.4061122410072686
x4,0.283422913535228,-0.014150285854029547
x5,0.283422913535228,0.16936248855206135
x1,0.324556741623051,0.36158356126590974
x2,0.324556741623051,-0.011781316610270012
x3,0.324556741623051,0.4263569427540268
x4,0.324556741623051,0.01758121336430527
x5,0.324556741623051,0.18269696600548813
x1,0.336398752474155,0.5806437575211562
x2,0.336398752474155,-0.10394633305551212
x3,0.336398752474155,-0.136749547108175
x4,0.336398752474155,-0.11448426090015588
x5,0.336398752474155,0.06417610141500067
x1,0.352174695541912,0.6009911060678048
x2,0.352174695541912,-0.12100321259851797
x3,0.352174695541912,-0.15843665676827515
x4,0.352174695541912,-0.04872676816320068
x5,0.352174695541912,0.07084225640220135
x1,0.405693442812799,0.587721374117443
x2,0.405693442812799,-0.13017969591194986
x3,0.405693442812799,0.04490016835313955
x4,0.405693442812799,-0.15313492009174734
x5,0.405693442812799,0.08406384152572026
x1,0.411972233447546,0.5388554309055285
x2,0.411972233447546,-0.1260848709472797
x3,0.411972233447546,-0.028612860377864497
x4,0.411972233447546,-0.2473412824459318
x5,0.411972233447546,0.05910555532339548
x1,0.433445033800847,0.581938795735084
x2,0.433445033800847,-0.1267113119253979
x3,0.433445033800847,0.0024416344462105896
x4,0.433445033800847,-0.23767163246949474
x5,0.433445033800847,0.05123662542381287
x1,0.493042347146959,0.595831269273229
x2,0.493042347146959,-0.13150528588543076
x3,0.493042347146959,0.02786663452408632
x4,0.493042347146959,-0.21228743242549475
x5,0.493042347146959,0.032509377891759034
x1,0.50057985579867,0.5067063194521931
x2,0.50057985579867,-0.09525998223557886
x3,0.50057985579867,0.10652868074044217
x4,0.50057985579867,-0.2606058355386038
x5,0.50057985579867,0.03089918203318206
x1,0.51175669692764,0.5076718654417557
x2,0.51175669692764,-0.09256776527460979
x3,0.51175669692764,0.11754682483290482
x4,0.51175669692764,-0.24755348581173356
x5,0.51175669692764,0.03466005863899636
x1,0.513758398945257,0.5088396233455917
x2,0.513758398945257,-0.10183205118588512
x3,0.513758398945257,0.11612287126953368
x4,0.513758398945257,-0.2265648825709592
x5,0.513758398945257,0.04664057162803028
x1,0.524648558856018,0.4970763690097719
x2,0.524648558856018,-0.08347280455999276
x3,0.524648558856018,0.11994299008831863
x4,0.524648558856018,-0.2403238930751834
x5,0.524648558856018,0.05918394326673322
x1,0.527740934054233,0.4960231153786146
x2,0.527740934054233,-0.08505125343777488
x3,0.527740934054233,0.12645498951861447
x4,0.527740934054233,-0.22679032821190528
x5,0.527740934054233,0.0656803134530909
x1,0.52826306260318,0.5079235257409265
x2,0.52826306260318,-0.09312848665653822
x3,0.52826306260318,0.12184001782028726
x4,0.52826306260318,-0.20605830861458654
x5,0.52826306260318,0.0710496611676615
x1,0.531326812736871,0.5195249816244404
x2,0.531326812736871,-0.09055106879507066
x3,0.531326812736871,0.1288945551595213
x4,0.531326812736871,-0.19394227933286484
x5,0.531326812736871,0.0670871150881029
x1,0.559662049705611,0.35804391761390536
x2,0.559662049705611,-0.1360296794719923
x3,0.559662049705611,-0.001534290921377916
x4,0.559662049705611,-0.4917370783982513
x5,0.559662049705611,-0.012655033594473316
x1,0.564427278479615,0.3621822504801084
x2,0.564427278479615,-0.13719942402920315
x3,0.564427278479615,0.011929782167199381
x4,0.564427278479615,-0.4775194532730207
x5,0.564427278479615,-0.011169090050468415
x1,0.565401553289127,0.372929145428001
x2,0.565401553289127,-0.1301232630100667
x3,0.565401553289127,0.014480730639701065
x4,0.565401553289127,-0.47337273152124715
x5,0.565401553289127,-0.009094129400984093
x1,0.593554021122667,0.3772877484094832
x2,0.593554021122667,-0.12509959725605668
x3,0.593554021122667,0.025237659835875486
x4,0.593554021122667,-0.46451323786716736
x5,0.593554021122667,-0.007861756631417298
x1,0.622227013340826,0.383267200758948
x2,0.622227013340826,-0.10900029104558338
x3,0.622227013340826,0.035853157772000946
x4,0.622227013340826,-0.47120890930079595
x5,0.622227013340826,0.0006704411226714887
x1,0.628150924535649,0.3836248471231576
x2,0.628150924535649,-0.11001650709052387
x3,0.628150924535649,0.04900700654293287
x4,0.628150924535649,-0.454560663478077
x5,0.628150924535649,0.0027909757653086886
x1,0.629388545509857,0.4285947863774979
x2,0.629388545509857,-0.12625218156448048
x3,0.629388545509857,0.020279510543676115
x4,0.629388545509857,-0.4110069900515019
x5,0.629388545509857,-0.013866531462843532
x1,0.645145921545308,0.42252444472323
x2,0.645145921545308,-0.12990522116075962
x3,0.645145921545308,0.03755365060472683
x4,0.645145921545308,-0.3979404004799357
x5,0.645145921545308,-0.012076283031347695
x1,0.660448914842066,0.4276504278669356
x2,0.660448914842066,-0.11654951716343391
x3,0.660448914842066,0.04592354753047864
x4,0.660448914842066,-0.3876672400000852
x5,0.660448914842066,-0.022209267439066788
x1,0.666314918952493,0.4117936210137833
x2,0.666314918952493,-0.1117848988225233
x3,0.666314918952493,0.07598476349487551
x4,0.666314918952493,-0.38550259852375857
x5,0.666314918952493,-0.014934118145059357
x1,0.669807551108214,0.4176233820752683
x2,0.669807551108214,-0.1133775220294981
x3,0.669807551108214,0.08406763297331596
x4,0.669807551108214,-0.36025728752799174
x5,0.669807551108214,-0.02467417539392601
x1,0.673077158342133,0.4479713651639054
x2,0.673077158342133,-0.12083449477535838
x3,0.673077158342133,-0.031347455061560434
x4,0.673077158342133,-0.368637981203006
x5,0.673077158342133,-0.031208703796169707
x1,0.675581145206025,0.45568133730414934
x2,0.675581145206025,-0.12245087296936712
x3,0.675581145206025,-0.020362066233971864
x4,0.675581145206025,-0.371567488720987
x5,0.675581145206025,-0.029938234771524515
x1,0.681114471102408,0.46480626954293514
x2,0.681114471102408,-0.12515312765700254
x3,0.681114471102408,-0.03769139377690586
x4,0.681114471102408,-0.34180560537874943
x5,0.681114471102408,-0.03054360364440699
x1,0.690431304907423,0.47158995702776685
x2,0.690431304907423,-0.11970576513216097
x3,0.690431304907423,-0.001191201707927865
x4,0.690431304907423,-0.37155092794653155
x5,0.690431304907423,-0.035962148185612657
x1,0.691579928371475,0.47876394068065853
x2,0.691579928371475,-0.11745466137987212
x3,0.691579928371475,-0.0012711246720241171
x4,0.691579928371475,-0.3697325667516916
x5,0.691579928371475,-0.032777706515753825
x1,0.693993212449704,0.4376284223984636
x2,0.693993212449704,-0.05777154257727217
x3,0.693993212449704,-0.0712988847104981
x4,0.693993212449704,-0.36495772442708424
x5,0.693993212449704,-0.06834342588668199
x1,0.701681808364982,0.4481210036902439
x2,0.701681808364982,-0.06158141465194228
x3,0.701681808364982,-0.01627932306227376
x4,0.701681808364982,-0.40342592751287465
x5,0.701681808364982,-0.07059233108266542
x1,0.707218485688535,0.45504745734166946
x2,0.707218485688535,-0.06204921351149272
x3,0.707218485688535,-0.0069672579964383
x4,0.707218485688535,-0.40648156546971936
x5,0.707218485688535,-0.06945450568068016
x1,0.709029748069422,0.46267658720215527
x2,0.709029748069422,-0.06595839937112108
x3,0.709029748069422,-0.00018554186507152348
x4,0.709029748069422,-0.4047743983298015
x5,0.709029748069422,-0.06640507323185048
x1,0.729751629294401,0.45251591018580334
x2,0.729751629294401,-0.0700217373723567
x3,0.729751629294401,0.016547332321892375
x4,0.729751629294401,-0.39534932613525564
x5,0.729751629294401,-0.06556569398469178
x1,0.753207775131579,0.45178297532384215
x2,0.753207775131579,-0.07033639107512116
x3,0.753207775131579,0.024296348076497592
x4,0.753207775131579,-0.39624259399446343
x5,0.753207775131579,-0.057341691530075754
x1,0.757188846378376,0.4424251126730439
x2,0.757188846378376,-0.06968472750922736
x3,0.757188846378376,0.04018235484049405
x4,0.757188846378376,-0.40051458529319317
x5,0.757188846378376,-0.04719321968404151
x1,0.769120963213188,0.44189774922179437
x2,0.769120963213188,-0.06630856087501416
x3,0.769120963213188,0.04718168690443099
x4,0.769120963213188,-0.39768082452471576
x5,0.769120963213188,-0.04693117847404471
x1,0.772912469869041,0.41873984745756
x2,0.772912469869041,-0.058731314354000926
x3,0.772912469869041,0.0780096548807377
x4,0.772912469869041,-0.4046946836484714
x5,0.772912469869041,-0.039824499659230087
x1,0.779224790086187,0.42112747401089556
x2,0.779224790086187,-0.05642676316329772
x3,0.779224790086187,0.08152091087538312
x4,0.779224790086187,-0.3945261245587969
x5,0.779224790086187,-0.04639872739162678
x1,0.805360880691973,0.4229514664086932
x2,0.805360880691973,-0.05763078228615729
x3,0.805360880691973,0.08526443360299282
x4,0.805360880691973,-0.3882268982724965
x5,0.805360880691973,-0.04592641942966005
x1,0.807391038412197,0.4262045398604981
x2,0.807391038412197,-0.05945171949918713
x3,0.807391038412197,0.08818736168233339
x4,0.807391038412197,-0.38273501596385806
x5,0.807391038412197,-0.04342136299412331
x1,0.808926810575296,0.4129679259769049
x2,0.808926810575296,-0.056938818501038345
x3,0.808926810575296,0.10668302921596269
x4,0.808926810575296,-0.3818063239213145
x5,0.808926810575296,-0.04160390238477946
x1,0.838033489526914,0.4056310540668719
x2,0.838033489526914,-0.057002771557314785
x3,0.838033489526914,0.11762259010880811
x4,0.838033489526914,-0.3800463817420422
x5,0.838033489526914,-0.03969720252496298
x1,0.838352221657351,0.40412812059294073
x2,0.838352221657351,-0.05590950093812705
x3,0.838352221657351,0.12474627917659088
x4,0.838352221657351,-0.37789229088677917
x5,0.838352221657351,-0.03732380840556217
x1,0.840841609820294,0.4287894917097379
x2,0.840841609820294,-0.06156150683901173
x3,0.840841609820294,0.10394878240423934
x4,0.840841609820294,-0.3806952697227559
x5,0.840841609820294,-0.02500494932425499
x1,0.843774462311598,0.4195050888616595
x2,0.843774462311598,-0.05912078360540586
x3,0.843774462311598,0.11748597036978725
